LandisData "Dynamic Input Data"

>> WARNING - THIS IS A BIAS-CORRECTED INPUT FILE

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.643475324

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
0	54	PINU.RES	0.143	1285	9787
0	54	PINU.STR	0.167	1014	7960
0	54	POPU.TRE	0.25	950	6989
0	54	QUER.RUB	0.125	1452	14846
0	54	THUJ.SPP.ALL	0.091	759	6445
0	54	TSUG.CAN	0.091	647	6942
0	55	ABIE.BAL	0.125	831	3494
0	55	ACER.RUB	0.25	837	5672
0	55	ACER.SAH	0.125	837	6957
0	55	BETU.ALL	0.125	734	5672
0	55	BETU.PAP	0.167	484	3177
0	55	FAGU.GRA	0.143	1010	10871
0	55	LARI.LAR	0.167	345	2134
0	55	PICE.GLA	0.111	710	9390
0	55	PICE.MAR	0.083	868	6857
0	55	PICE.RUB	0.083	2883	12093
0	55	PINU.BAN	0.167	1057	8658
0	55	PINU.RES	0.143	1124	9614
0	55	PINU.STR	0.143	936	7954
0	55	POPU.TRE	0.25	840	6587
0	55	QUER.RUB	0.111	1113	13547
0	55	THUJ.SPP.ALL	0.091	691	6224
0	55	TSUG.CAN	0.091	569	6574
0	56	ABIE.BAL	0.125	798	3595
0	56	ACER.RUB	0.143	721	5690
0	56	ACER.SAH	0.125	817	7368
0	56	BETU.ALL	0.143	662	5659
0	56	BETU.PAP	0.2	461	3213
0	56	FAGU.GRA	0.125	988	10682
0	56	LARI.LAR	0.143	405	2210
0	56	PICE.GLA	0.111	673	9194
0	56	PICE.MAR	0.083	808	7112
0	56	PICE.RUB	0.091	3186	12088
0	56	PINU.BAN	0.25	931	8718
0	56	PINU.RES	0.167	1082	9939
0	56	PINU.STR	0.111	907	7383
0	56	POPU.TRE	0.2	819	6493
0	56	QUER.RUB	0.1	1102	12725
0	56	THUJ.SPP.ALL	0.1	622	6119
0	56	TSUG.CAN	0.077	512	6156
0	57	ABIE.BAL	0.125	476	3930
0	57	ACER.RUB	0.143	943	6189
0	57	ACER.SAH	0.125	948	8498
0	57	BETU.ALL	0.143	833	5930
0	57	BETU.PAP	0.25	568	3467
0	57	FAGU.GRA	0.125	1200	10560
0	57	LARI.LAR	0.143	357	2655
0	57	PICE.GLA	0.125	954	10839
0	57	PICE.MAR	0.083	950	8473
0	57	PICE.RUB	0.083	2571	13166
0	57	PINU.BAN	0.2	1204	8976
0	57	PINU.RES	0.167	1257	10185
0	57	PINU.STR	0.111	1074	7870
0	57	POPU.TRE	0.167	1133	7080
0	57	QUER.RUB	0.1	1285	14729
0	57	THUJ.SPP.ALL	0.1	699	6529
0	57	TSUG.CAN	0.077	658	6968
0	58	ABIE.BAL	0.111	841	3507
0	58	ACER.RUB	0.25	791	5917
0	58	ACER.SAH	0.125	964	7929
0	58	BETU.ALL	0.125	743	5730
0	58	BETU.PAP	0.167	504	3222
0	58	FAGU.GRA	0.143	1062	10476
0	58	LARI.LAR	0.167	441	2372
0	58	PICE.GLA	0.111	757	9513
0	58	PICE.MAR	0.083	1019	7157
0	58	PICE.RUB	0.083	3098	12016
0	58	PINU.BAN	0.167	1071	8853
0	58	PINU.RES	0.143	1230	9648
0	58	PINU.STR	0.167	924	7957
0	58	POPU.TRE	0.25	867	6748
0	58	QUER.RUB	0.125	1139	13767
0	58	THUJ.SPP.ALL	0.091	716	6363
0	58	TSUG.CAN	0.091	616	6691
0	59	ABIE.BAL	0.111	855	3727
0	59	ACER.RUB	0.25	897	6058
0	59	ACER.SAH	0.111	1244	8610
0	59	BETU.ALL	0.125	799	5766
0	59	BETU.PAP	0.167	564	3395
0	59	FAGU.GRA	0.143	1195	10642
0	59	LARI.LAR	0.143	344	2454
0	59	PICE.GLA	0.111	825	10192
0	59	PICE.MAR	0.083	1033	7533
0	59	PICE.RUB	0.083	3066	12330
0	59	PINU.BAN	0.167	1140	8834
0	59	PINU.RES	0.143	1247	9784
0	59	PINU.STR	0.167	1010	8049
0	59	POPU.TRE	0.167	1068	6926
0	59	QUER.RUB	0.143	1151	15056
0	59	THUJ.SPP.ALL	0.091	808	6698
0	59	TSUG.CAN	0.1	636	6885
0	60	ABIE.BAL	0.125	582	3589
0	60	ACER.RUB	0.25	775	5804
0	60	ACER.SAH	0.125	835	7458
0	60	BETU.ALL	0.125	761	5618
0	60	BETU.PAP	0.167	508	3273
0	60	FAGU.GRA	0.143	1051	11065
0	60	LARI.LAR	0.167	398	2287
0	60	PICE.GLA	0.111	763	9622
0	60	PICE.MAR	0.083	886	7506
0	60	PICE.RUB	0.083	2881	12321
0	60	PINU.BAN	0.167	1125	8802
0	60	PINU.RES	0.143	1212	9788
0	60	PINU.STR	0.143	956	7953
0	60	POPU.TRE	0.25	897	6764
0	60	QUER.RUB	0.111	1176	13925
0	60	THUJ.SPP.ALL	0.1	691	6614
0	60	TSUG.CAN	0.091	596	6663
0	61	ABIE.BAL	0.125	541	3900
0	61	ACER.RUB	0.25	866	6128
0	61	ACER.SAH	0.125	903	8323
0	61	BETU.ALL	0.125	877	6051
0	61	BETU.PAP	0.25	550	3394
0	61	FAGU.GRA	0.143	1199	10610
0	61	LARI.LAR	0.167	315	2591
0	61	PICE.GLA	0.111	891	10558
0	61	PICE.MAR	0.083	1030	8227
0	61	PICE.RUB	0.083	2810	12855
0	61	PINU.BAN	0.167	1205	9023
0	61	PINU.RES	0.143	1322	10119
0	61	PINU.STR	0.143	1051	7962
0	61	POPU.TRE	0.25	1011	7137
0	61	QUER.RUB	0.111	1557	15053
0	61	THUJ.SPP.ALL	0.1	714	6598
0	61	TSUG.CAN	0.077	726	7152
0	62	ABIE.BAL	0.125	694	3844
0	62	ACER.RUB	0.143	934	6029
0	62	ACER.SAH	0.125	1094	8548
0	62	BETU.ALL	0.143	814	6005
0	62	BETU.PAP	0.25	555	3458
0	62	FAGU.GRA	0.125	1223	11164
0	62	LARI.LAR	0.143	403	2556
0	62	PICE.GLA	0.125	904	10750
0	62	PICE.MAR	0.083	981	8199
0	62	PICE.RUB	0.091	2369	12761
0	62	PINU.BAN	0.25	1172	9004
0	62	PINU.RES	0.167	1273	10154
0	62	PINU.STR	0.111	1088	8192
0	62	POPU.TRE	0.2	1073	7019
0	62	QUER.RUB	0.1	1163	14457
0	62	THUJ.SPP.ALL	0.1	705	6421
0	62	TSUG.CAN	0.077	684	6904
0	63	ABIE.BAL	0.111	591	3794
0	63	ACER.RUB	0.143	826	5698
0	63	ACER.SAH	0.111	1235	8670
0	63	BETU.ALL	0.125	806	5973
0	63	BETU.PAP	0.25	513	3306
0	63	FAGU.GRA	0.111	1046	10678
0	63	LARI.LAR	0.143	327	2345
0	63	PICE.GLA	0.111	806	10142
0	63	PICE.MAR	0.091	1013	8029
0	63	PICE.RUB	0.077	2090	12422
0	63	PINU.BAN	0.167	1110	8798
0	63	PINU.RES	0.143	1165	9966
0	63	PINU.STR	0.111	893	7706
0	63	POPU.TRE	0.167	943	6812
0	63	QUER.RUB	0.091	1021	13349
0	63	THUJ.SPP.ALL	0.091	638	6096
0	63	TSUG.CAN	0.077	543	6246
0	64	ABIE.BAL	0.125	714	4073
0	64	ACER.RUB	0.143	961	6154
0	64	ACER.SAH	0.125	972	8652
0	64	BETU.ALL	0.143	887	5876
0	64	BETU.PAP	0.25	595	3520
0	64	FAGU.GRA	0.111	1244	10777
0	64	LARI.LAR	0.143	295	2577
0	64	PICE.GLA	0.125	964	10713
0	64	PICE.MAR	0.091	887	8863
0	64	PICE.RUB	0.083	2028	12774
0	64	PINU.BAN	0.167	1234	8991
0	64	PINU.RES	0.167	1300	10089
0	64	PINU.STR	0.111	1058	7697
0	64	POPU.TRE	0.167	1112	7018
0	64	QUER.RUB	0.091	1374	15008
0	64	THUJ.SPP.ALL	0.091	709	6491
0	64	TSUG.CAN	0.077	640	6696
0	65	ABIE.BAL	0.111	658	3654
0	65	ACER.RUB	0.143	734	5596
0	65	ACER.SAH	0.111	1310	8481
0	65	BETU.ALL	0.125	793	5827
0	65	BETU.PAP	0.25	476	3275
0	65	FAGU.GRA	0.111	1018	10176
0	65	LARI.LAR	0.143	313	2191
0	65	PICE.GLA	0.111	752	9388
0	65	PICE.MAR	0.091	1054	7857
0	65	PICE.RUB	0.077	2787	12317
0	65	PINU.BAN	0.167	1039	8811
0	65	PINU.RES	0.143	1095	10063
0	65	PINU.STR	0.111	856	7473
0	65	POPU.TRE	0.167	891	6616
0	65	QUER.RUB	0.091	1174	12651
0	65	THUJ.SPP.ALL	0.091	612	6048
0	65	TSUG.CAN	0.071	498	6118
0	66	ABIE.BAL	0.111	506	4051
0	66	ACER.RUB	0.143	948	6081
0	66	ACER.SAH	0.125	1114	9016
0	66	BETU.ALL	0.143	874	6118
0	66	BETU.PAP	0.25	594	3526
0	66	FAGU.GRA	0.111	1230	10847
0	66	LARI.LAR	0.143	313	2439
0	66	PICE.GLA	0.125	943	10743
0	66	PICE.MAR	0.091	997	8670
0	66	PICE.RUB	0.083	2012	12778
0	66	PINU.BAN	0.167	1225	8899
0	66	PINU.RES	0.167	1292	10228
0	66	PINU.STR	0.111	1006	7842
0	66	POPU.TRE	0.167	1067	6988
0	66	QUER.RUB	0.091	1265	14638
0	66	THUJ.SPP.ALL	0.091	677	6505
0	66	TSUG.CAN	0.077	649	6841
0	98	ABIE.BAL	0.125	621	3567
