LandisData "Dynamic Input Data"

>> WARNING - THIS IS A BIAS-CORRECTED INPUT FILE

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.643475324

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
0	216	PINU.STR	0.1	881	7033
0	216	POPU.TRE	0.167	1021	7040
0	216	QUER.RUB	0.091	1062	13143
0	216	THUJ.SPP.ALL	0.091	557	6168
0	216	TSUG.CAN	0.067	495	5896
0	217	ABIE.BAL	0.125	515	4197
0	217	ACER.RUB	0.143	824	5816
0	217	ACER.SAH	0.1	1051	8734
0	217	BETU.ALL	0.111	871	6224
0	217	BETU.PAP	0.167	606	3558
0	217	FAGU.GRA	0.111	1103	10114
0	217	LARI.LAR	0.143	298	2542
0	217	PICE.GLA	0.111	1009	10481
0	217	PICE.MAR	0.091	846	9489
0	217	PICE.RUB	0.077	1483	12944
0	217	PINU.BAN	0.143	1227	8892
0	217	PINU.RES	0.125	1306	9932
0	217	PINU.STR	0.083	763	7040
0	217	POPU.TRE	0.143	1108	7139
0	217	QUER.RUB	0.077	1031	12523
0	217	THUJ.SPP.ALL	0.077	591	6311
0	217	TSUG.CAN	0.059	454	5660
0	218	ABIE.BAL	0.111	571	4069
0	218	ACER.RUB	0.091	703	5250
0	218	ACER.SAH	0.083	979	7811
0	218	BETU.ALL	0.1	755	5801
0	218	BETU.PAP	0.143	562	3365
0	218	FAGU.GRA	0.091	982	9713
0	218	LARI.LAR	0.143	295	2338
0	218	PICE.GLA	0.1	877	10319
0	218	PICE.MAR	0.083	963	8866
0	218	PICE.RUB	0.067	2016	11871
0	218	PINU.BAN	0.143	1015	8559
0	218	PINU.RES	0.111	1150	9511
0	218	PINU.STR	0.043	475	4679
0	218	POPU.TRE	0.143	948	6853
0	218	QUER.RUB	0.037	1549	10363
0	218	THUJ.SPP.ALL	0.077	480	5722
0	218	TSUG.CAN	0.04	257	4300
0	219	ABIE.BAL	0.111	497	3993
0	219	ACER.RUB	0.091	698	5009
0	219	ACER.SAH	0.083	886	7735
0	219	BETU.ALL	0.1	748	5616
0	219	BETU.PAP	0.143	537	3374
0	219	FAGU.GRA	0.091	923	9798
0	219	LARI.LAR	0.143	299	2479
0	219	PICE.GLA	0.1	804	9732
0	219	PICE.MAR	0.091	939	9026
0	219	PICE.RUB	0.067	1907	11754
0	219	PINU.BAN	0.143	1028	8531
0	219	PINU.RES	0.111	1129	9637
0	219	PINU.STR	0.043	423	4535
0	219	POPU.TRE	0.143	970	6781
0	219	QUER.RUB	0.037	1481	10240
0	219	THUJ.SPP.ALL	0.077	470	5704
0	219	TSUG.CAN	0.038	221	4527
0	220	ABIE.BAL	0.111	476	3935
0	220	ACER.RUB	0.125	1028	5188
0	220	ACER.SAH	0.091	1028	8581
0	220	BETU.ALL	0.111	770	5739
0	220	BETU.PAP	0.143	574	3351
0	220	FAGU.GRA	0.1	966	10575
0	220	LARI.LAR	0.143	335	2391
0	220	PICE.GLA	0.1	833	10292
0	220	PICE.MAR	0.083	892	8838
0	220	PICE.RUB	0.067	2042	11909
0	220	PINU.BAN	0.143	1069	8735
0	220	PINU.RES	0.111	1259	9610
0	220	PINU.STR	0.05	519	5435
0	220	POPU.TRE	0.143	993	6838
0	220	QUER.RUB	0.045	786	10270
0	220	THUJ.SPP.ALL	0.077	533	5979
0	220	TSUG.CAN	0.05	382	4795
0	221	ABIE.BAL	0.125	549	4173
0	221	ACER.RUB	0.143	797	5910
0	221	ACER.SAH	0.091	1000	8964
0	221	BETU.ALL	0.111	892	6074
0	221	BETU.PAP	0.167	615	3551
0	221	FAGU.GRA	0.111	1133	10635
0	221	LARI.LAR	0.143	311	2665
0	221	PICE.GLA	0.111	1042	10478
0	221	PICE.MAR	0.083	939	9238
0	221	PICE.RUB	0.077	1534	12779
0	221	PINU.BAN	0.143	1228	8892
0	221	PINU.RES	0.125	1345	10081
0	221	PINU.STR	0.083	837	7002
0	221	POPU.TRE	0.167	1102	7036
0	221	QUER.RUB	0.077	1067	12490
0	221	THUJ.SPP.ALL	0.077	692	6142
0	221	TSUG.CAN	0.059	472	5849
0	226	ABIE.BAL	0.111	508	4017
0	226	ACER.RUB	0.143	905	6067
0	226	ACER.SAH	0.111	1350	8686
0	226	BETU.ALL	0.125	834	6132
0	226	BETU.PAP	0.2	587	3463
0	226	FAGU.GRA	0.111	1172	10793
0	226	LARI.LAR	0.143	345	2456
0	226	PICE.GLA	0.111	992	10858
0	226	PICE.MAR	0.083	825	8585
0	226	PICE.RUB	0.077	2050	12812
0	226	PINU.BAN	0.167	1241	9083
0	226	PINU.RES	0.143	1351	10195
0	226	PINU.STR	0.1	1012	7765
0	226	POPU.TRE	0.167	1020	7106
0	226	QUER.RUB	0.091	1367	13686
0	226	THUJ.SPP.ALL	0.091	656	6369
0	226	TSUG.CAN	0.067	614	6165
0	227	ABIE.BAL	0.111	671	3617
0	227	ACER.RUB	0.143	698	5680
0	227	ACER.SAH	0.111	814	7812
0	227	BETU.ALL	0.125	709	5774
0	227	BETU.PAP	0.2	463	3217
0	227	FAGU.GRA	0.111	957	10319
0	227	LARI.LAR	0.143	252	2127
0	227	PICE.GLA	0.111	676	9817
0	227	PICE.MAR	0.083	935	7602
0	227	PICE.RUB	0.077	2726	12520
0	227	PINU.BAN	0.167	978	8666
0	227	PINU.RES	0.143	1099	9972
0	227	PINU.STR	0.1	815	7128
0	227	POPU.TRE	0.167	852	6675
0	227	QUER.RUB	0.091	931	12067
0	227	THUJ.SPP.ALL	0.091	535	5924
0	227	TSUG.CAN	0.067	454	5894
0	296	ABIE.BAL	0.111	519	3271
0	296	ACER.RUB	0.125	806	4448
0	296	ACER.SAH	0.083	549	5515
0	296	BETU.ALL	0.111	606	5283
0	296	BETU.PAP	0.167	389	2980
0	296	FAGU.GRA	0.1	698	9831
0	296	LARI.LAR	0.125	180	1661
0	296	PICE.GLA	0.1	534	7787
0	296	PICE.MAR	0.083	747	6731
0	296	PICE.RUB	0.062	1572	10828
0	296	PINU.BAN	0.143	786	8170
0	296	PINU.RES	0.111	880	9001
0	296	PINU.STR	0.059	494	4917
0	296	POPU.TRE	0.143	620	5977
0	296	QUER.RUB	0.042	1118	8894
0	296	THUJ.SPP.ALL	0.077	490	5289
0	296	TSUG.CAN	0.05	399	4230
0	297	ABIE.BAL	0.111	625	3567
0	297	ACER.RUB	0.125	820	4932
0	297	ACER.SAH	0.083	909	7166
0	297	BETU.ALL	0.111	637	5485
0	297	BETU.PAP	0.167	421	3062
0	297	FAGU.GRA	0.1	782	9715
0	297	LARI.LAR	0.125	277	2040
0	297	PICE.GLA	0.1	571	8760
0	297	PICE.MAR	0.083	776	7688
0	297	PICE.RUB	0.062	2043	11251
0	297	PINU.BAN	0.143	861	8262
0	297	PINU.RES	0.111	1004	9184
0	297	PINU.STR	0.059	495	4921
0	297	POPU.TRE	0.143	750	6160
0	297	QUER.RUB	0.048	1410	9873
0	297	THUJ.SPP.ALL	0.077	483	5334
0	297	TSUG.CAN	0.053	371	4435
21	67	ABIE.BAL	0.111	658	3182
21	67	ACER.RUB	0.25	705	5726
21	67	ACER.SAH	0.111	928	7078
21	67	BETU.ALL	0.125	548	5243
21	67	BETU.PAP	0.2	368	3044
21	67	FAGU.GRA	0.143	967	10406
21	67	LARI.LAR	0.143	256	1710
21	67	PICE.GLA	0.111	782	8724
21	67	PICE.MAR	0.083	689	6423
21	67	PICE.RUB	0.077	1482	10354
21	67	PINU.BAN	0.2	748	8274
21	67	PINU.RES	0.143	932	9511
21	67	PINU.STR	0.167	833	7813
21	67	POPU.TRE	0.25	770	6507
21	67	QUER.RUB	0.125	3066	12862
21	67	THUJ.SPP.ALL	0.091	613	6148
21	67	TSUG.CAN	0.1	568	6713
21	68	ABIE.BAL	0.111	632	3454
21	68	ACER.RUB	0.25	885	5809
21	68	ACER.SAH	0.111	1062	7751
21	68	BETU.ALL	0.125	674	5510
21	68	BETU.PAP	0.2	470	3174
21	68	FAGU.GRA	0.143	1145	11034
21	68	LARI.LAR	0.143	281	1945
21	68	PICE.GLA	0.111	878	9678
21	68	PICE.MAR	0.077	630	6953
21	68	PICE.RUB	0.077	1942	11209
21	68	PINU.BAN	0.2	869	8404
21	68	PINU.RES	0.143	1059	9691
21	68	PINU.STR	0.167	959	8291
21	68	POPU.TRE	0.2	934	6888
21	68	QUER.RUB	0.125	1230	14153
21	68	THUJ.SPP.ALL	0.091	660	6323
21	68	TSUG.CAN	0.1	607	6525
21	122	ABIE.BAL	0.125	517	3314
21	122	ACER.RUB	0.167	624	5577
21	122	ACER.SAH	0.125	1216	6677
21	122	BETU.ALL	0.143	580	5404
21	122	BETU.PAP	0.25	373	2965
21	122	FAGU.GRA	0.125	852	10266
21	122	LARI.LAR	0.167	250	1916
21	122	PICE.GLA	0.125	730	7990
21	122	PICE.MAR	0.083	650	6635
21	122	PICE.RUB	0.083	2424	11885
21	122	PINU.BAN	0.25	943	8361
21	122	PINU.RES	0.143	932	9637
21	122	PINU.STR	0.143	739	7535
21	122	POPU.TRE	0.167	658	6212
21	122	QUER.RUB	0.111	1151	14192
21	122	THUJ.SPP.ALL	0.1	563	5888
21	122	TSUG.CAN	0.083	517	5996
21	123	ABIE.BAL	0.125	536	3046
21	123	ACER.RUB	0.167	549	5384
21	123	ACER.SAH	0.125	804	5649
